UZAName,Year,VRH,Category
"Roanoke, VA",2013,144826,Non-Rail
"Roanoke, VA",2014,148473,Non-Rail
"Roanoke, VA",2015,147192,Non-Rail
"Roanoke, VA",2016,150390,Non-Rail
"Roanoke, VA",2017,152308,Non-Rail
"Roanoke, VA",2018,151702,Non-Rail
"Roanoke, VA",2019,152328,Non-Rail
"Roanoke, VA",2020,142551,Non-Rail
"Roanoke, VA",2021,28250,Non-Rail
"Rochester, MN",2011,77192,Non-Rail
"Rochester, MN",2012,76844,Non-Rail
"Rochester, MN",2013,78853,Non-Rail
"Rochester, MN",2014,82938,Non-Rail
"Rochester, MN",2015,87271,Non-Rail
"Rochester, MN",2016,86500,Non-Rail
"Rochester, MN",2017,97446,Non-Rail
"Rochester, MN",2018,112076,Non-Rail
"Rochester, MN",2019,132686,Non-Rail
"Rochester, MN",2020,101344,Non-Rail
"Rochester, MN",2021,26341,Non-Rail
"Rochester, NY",2011,512572,Non-Rail
"Rochester, NY",2012,529240,Non-Rail
"Rochester, NY",2013,544064,Non-Rail
"Rochester, NY",2014,553548,Non-Rail
"Rochester, NY",2015,562522,Non-Rail
"Rochester, NY",2016,565149,Non-Rail
"Rochester, NY",2017,576686,Non-Rail
"Rochester, NY",2018,574094,Non-Rail
"Rochester, NY",2019,586825,Non-Rail
"Rochester, NY",2020,514105,Non-Rail
"Rochester, NY",2021,123537,Non-Rail
"Rockford, IL",2011,137830,Non-Rail
"Rockford, IL",2012,144608,Non-Rail
"Rockford, IL",2013,142109,Non-Rail
"Rockford, IL",2014,145262,Non-Rail
"Rockford, IL",2015,145624,Non-Rail
"Rockford, IL",2016,145265,Non-Rail
"Rockford, IL",2017,146384,Non-Rail
"Rockford, IL",2018,150588,Non-Rail
"Rockford, IL",2019,155330,Non-Rail
"Rockford, IL",2020,136544,Non-Rail
"Rockford, IL",2021,35610,Non-Rail
"Rome, GA",2011,38944,Non-Rail
"Rome, GA",2012,40502,Non-Rail
"Rome, GA",2013,40554,Non-Rail
"Rome, GA",2014,40143,Non-Rail
"Rome, GA",2015,42282,Non-Rail
"Rome, GA",2016,42915,Non-Rail
"Rome, GA",2017,40421,Non-Rail
"Rome, GA",2018,39492,Non-Rail
"Rome, GA",2019,40585,Non-Rail
"Rome, GA",2020,24726,Non-Rail
"Rome, GA",2021,5730,Non-Rail
"Sacramento, CA",2011,1085626,Non-Rail
"Sacramento, CA",2011,194297,Rail
"Sacramento, CA",2012,999445,Non-Rail
"Sacramento, CA",2012,210412,Rail
"Sacramento, CA",2013,1062947,Non-Rail
"Sacramento, CA",2013,218787,Rail
"Sacramento, CA",2014,1069456,Non-Rail
"Sacramento, CA",2014,218933,Rail
"Sacramento, CA",2015,1088733,Non-Rail
"Sacramento, CA",2015,229115,Rail
"Sacramento, CA",2016,1134745,Non-Rail
"Sacramento, CA",2016,249061,Rail
"Sacramento, CA",2017,1139196,Non-Rail
"Sacramento, CA",2017,248021,Rail
"Sacramento, CA",2018,1143507,Non-Rail
"Sacramento, CA",2018,243261,Rail
"Sacramento, CA",2019,1139992,Non-Rail
"Sacramento, CA",2019,239064,Rail
"Sacramento, CA",2020,898486,Non-Rail
"Sacramento, CA",2020,187861,Rail
"Sacramento, CA",2021,225789,Non-Rail
"Sacramento, CA",2021,46444,Rail
"Saginaw, MI",2011,51748,Non-Rail
"Saginaw, MI",2012,45096,Non-Rail
"Saginaw, MI",2013,53190,Non-Rail
"Saginaw, MI",2014,52774,Non-Rail
"Saginaw, MI",2015,53003,Non-Rail
"Saginaw, MI",2016,51235,Non-Rail
"Saginaw, MI",2017,60786,Non-Rail
"Saginaw, MI",2018,78077,Non-Rail
"Saginaw, MI",2019,69401,Non-Rail
"Saginaw, MI",2020,45176,Non-Rail
"Saginaw, MI",2021,12728,Non-Rail
"Salem, OR",2011,395893,Non-Rail
"Salem, OR",2012,403921,Non-Rail
"Salem, OR",2013,419356,Non-Rail
"Salem, OR",2014,469218,Non-Rail
"Salem, OR",2015,500949,Non-Rail
"Salem, OR",2016,492053,Non-Rail
"Salem, OR",2017,504048,Non-Rail
"Salem, OR",2018,305983,Non-Rail
"Salem, OR",2019,279247,Non-Rail
"Salem, OR",2020,220448,Non-Rail
"Salem, OR",2021,60642,Non-Rail
"Salisbury, MD-DE",2011,107587,Non-Rail
"Salisbury, MD-DE",2012,106645,Non-Rail
"Salisbury, MD-DE",2013,103937,Non-Rail
"Salisbury, MD-DE",2014,102379,Non-Rail
"Salisbury, MD-DE",2015,75260,Non-Rail
"Salisbury, MD-DE",2016,73391,Non-Rail
"Salisbury, MD-DE",2017,75117,Non-Rail
"Salisbury, MD-DE",2018,80004,Non-Rail
"Salisbury, MD-DE",2019,86053,Non-Rail
"Salisbury, MD-DE",2020,65630,Non-Rail
"Salisbury, MD-DE",2021,14820,Non-Rail
"Salt Lake City-West Valley City, UT",2011,1354268,Non-Rail
"Salt Lake City-West Valley City, UT",2011,472337,Rail
"Salt Lake City-West Valley City, UT",2012,1257744,Non-Rail
"Salt Lake City-West Valley City, UT",2012,510397,Rail
"Salt Lake City-West Valley City, UT",2013,1308869,Non-Rail
"Salt Lake City-West Valley City, UT",2013,639722,Rail
"Salt Lake City-West Valley City, UT",2014,1449138,Non-Rail
"Salt Lake City-West Valley City, UT",2014,487435,Rail
"Salt Lake City-West Valley City, UT",2015,1405268,Non-Rail
"Salt Lake City-West Valley City, UT",2015,506233,Rail
"Salt Lake City-West Valley City, UT",2016,1472918,Non-Rail
"Salt Lake City-West Valley City, UT",2016,511082,Rail
"Salt Lake City-West Valley City, UT",2017,1597422,Non-Rail
"Salt Lake City-West Valley City, UT",2017,513389,Rail
"Salt Lake City-West Valley City, UT",2018,1633394,Non-Rail
"Salt Lake City-West Valley City, UT",2018,527187,Rail
"Salt Lake City-West Valley City, UT",2019,1704174,Non-Rail
"Salt Lake City-West Valley City, UT",2019,532307,Rail
"Salt Lake City-West Valley City, UT",2020,1413402,Non-Rail
"Salt Lake City-West Valley City, UT",2020,480017,Rail
"Salt Lake City-West Valley City, UT",2021,396133,Non-Rail
"Salt Lake City-West Valley City, UT",2021,126205,Rail
"San Angelo, TX",2011,69607,Non-Rail
"San Angelo, TX",2012,74118,Non-Rail
"San Angelo, TX",2013,71828,Non-Rail
"San Angelo, TX",2014,64237,Non-Rail
"San Angelo, TX",2015,64205,Non-Rail
"San Angelo, TX",2016,67447,Non-Rail
"San Angelo, TX",2017,63143,Non-Rail
"San Angelo, TX",2018,61998,Non-Rail
"San Angelo, TX",2019,65391,Non-Rail
"San Angelo, TX",2020,54286,Non-Rail
"San Angelo, TX",2021,13046,Non-Rail
"San Antonio, TX",2011,2088958,Non-Rail
"San Antonio, TX",2012,2088431,Non-Rail
"San Antonio, TX",2013,2102099,Non-Rail
"San Antonio, TX",2014,2181536,Non-Rail
"San Antonio, TX",2015,2267266,Non-Rail
"San Antonio, TX",2016,2320354,Non-Rail
"San Antonio, TX",2017,2339276,Non-Rail
"San Antonio, TX",2018,2451928,Non-Rail
"San Antonio, TX",2019,2523463,Non-Rail
"San Antonio, TX",2020,2089164,Non-Rail
"San Antonio, TX",2021,468605,Non-Rail
"San Diego, CA",2011,2596900,Non-Rail
"San Diego, CA",2011,485562,Rail
"San Diego, CA",2012,2656205,Non-Rail
"San Diego, CA",2012,507161,Rail
"San Diego, CA",2013,2812550,Non-Rail
"San Diego, CA",2013,559556,Rail
"San Diego, CA",2014,2885947,Non-Rail
"San Diego, CA",2014,561184,Rail
"San Diego, CA",2015,3014459,Non-Rail
"San Diego, CA",2015,559936,Rail
"San Diego, CA",2016,3087527,Non-Rail
"San Diego, CA",2016,556398,Rail
"San Diego, CA",2017,3148429,Non-Rail
"San Diego, CA",2017,551589,Rail
"San Diego, CA",2018,3081761,Non-Rail
"San Diego, CA",2018,551768,Rail
"San Diego, CA",2019,3062376,Non-Rail
"San Diego, CA",2019,563788,Rail
"San Diego, CA",2020,2649663,Non-Rail
"San Diego, CA",2020,596233,Rail
"San Diego, CA",2021,640930,Non-Rail
"San Diego, CA",2021,151021,Rail
"San Francisco-Oakland, CA",2011,6081164,Non-Rail
"San Francisco-Oakland, CA",2011,2730859,Rail
"San Francisco-Oakland, CA",2012,6014218,Non-Rail
"San Francisco-Oakland, CA",2012,2803532,Rail
"San Francisco-Oakland, CA",2013,6108264,Non-Rail
"San Francisco-Oakland, CA",2013,2782236,Rail
"San Francisco-Oakland, CA",2014,6140259,Non-Rail
"San Francisco-Oakland, CA",2014,2820007,Rail
"San Francisco-Oakland, CA",2015,6368061,Non-Rail
"San Francisco-Oakland, CA",2015,2942354,Rail
"San Francisco-Oakland, CA",2016,6730689,Non-Rail
"San Francisco-Oakland, CA",2016,3099787,Rail
"San Francisco-Oakland, CA",2017,6973658,Non-Rail
"San Francisco-Oakland, CA",2017,3256683,Rail
"San Francisco-Oakland, CA",2018,6860373,Non-Rail
"San Francisco-Oakland, CA",2018,3254692,Rail
"San Francisco-Oakland, CA",2019,6950077,Non-Rail
"San Francisco-Oakland, CA",2019,3381372,Rail
"San Francisco-Oakland, CA",2020,5221302,Non-Rail
"San Francisco-Oakland, CA",2020,2051379,Rail
"San Francisco-Oakland, CA",2021,1321450,Non-Rail
"San Francisco-Oakland, CA",2021,419858,Rail
"San Jose, CA",2011,1494471,Non-Rail
"San Jose, CA",2011,189631,Rail
"San Jose, CA",2012,1513780,Non-Rail
"San Jose, CA",2012,194234,Rail
"San Jose, CA",2013,1537206,Non-Rail
"San Jose, CA",2013,209159,Rail
"San Jose, CA",2014,1565598,Non-Rail
"San Jose, CA",2014,222419,Rail
"San Jose, CA",2015,1644688,Non-Rail
"San Jose, CA",2015,219945,Rail
"San Jose, CA",2016,1703256,Non-Rail
"San Jose, CA",2016,217994,Rail
"San Jose, CA",2017,1688782,Non-Rail
"San Jose, CA",2017,217475,Rail
"San Jose, CA",2018,1726361,Non-Rail
"San Jose, CA",2018,223754,Rail
"San Jose, CA",2019,1730033,Non-Rail
"San Jose, CA",2019,221087,Rail
"San Jose, CA",2020,1258427,Non-Rail
"San Jose, CA",2020,202719,Rail
"San Jose, CA",2021,198951,Non-Rail
"San Jose, CA",2021,33883,Rail
"San Juan, PR",2011,3362180,Non-Rail
"San Juan, PR",2011,103003,Rail
"San Juan, PR",2012,2943107,Non-Rail
"San Juan, PR",2012,103356,Rail
"San Juan, PR",2013,2771392,Non-Rail
"San Juan, PR",2013,103689,Rail
"San Juan, PR",2014,2569546,Non-Rail
"San Juan, PR",2014,101871,Rail
"San Juan, PR",2015,2296177,Non-Rail
"San Juan, PR",2015,105735,Rail
"San Juan, PR",2016,2223153,Non-Rail
"San Juan, PR",2016,103068,Rail
"San Juan, PR",2017,1689814,Non-Rail
"San Juan, PR",2017,74772,Rail
"San Juan, PR",2018,1682049,Non-Rail
"San Juan, PR",2018,100696,Rail
"San Juan, PR",2019,1598495,Non-Rail
"San Juan, PR",2019,102657,Rail
"San Juan, PR",2020,541012,Non-Rail
"San Juan, PR",2020,43136,Rail
"San Juan, PR",2021,129715,Non-Rail
"San Juan, PR",2021,28599,Rail
"San Luis Obispo, CA",2011,97241,Non-Rail
"San Luis Obispo, CA",2012,107972,Non-Rail
"San Luis Obispo, CA",2013,112017,Non-Rail
"San Luis Obispo, CA",2014,118792,Non-Rail
"San Luis Obispo, CA",2015,119692,Non-Rail
"San Luis Obispo, CA",2016,124387,Non-Rail
"San Luis Obispo, CA",2017,124568,Non-Rail
"San Luis Obispo, CA",2018,128388,Non-Rail
"San Luis Obispo, CA",2019,129075,Non-Rail
"San Luis Obispo, CA",2020,92865,Non-Rail
"San Luis Obispo, CA",2021,24777,Non-Rail
"San Marcos, TX",2016,28879,Non-Rail
"San Marcos, TX",2017,64810,Non-Rail
"San Marcos, TX",2018,64811,Non-Rail
"San Marcos, TX",2019,65661,Non-Rail
"San Marcos, TX",2020,58774,Non-Rail
"San Marcos, TX",2021,14935,Non-Rail
"Santa Barbara, CA",2011,236728,Non-Rail
"Santa Barbara, CA",2012,226169,Non-Rail
"Santa Barbara, CA",2013,214210,Non-Rail
"Santa Barbara, CA",2014,203429,Non-Rail
"Santa Barbara, CA",2015,208762,Non-Rail
"Santa Barbara, CA",2016,214930,Non-Rail
"Santa Barbara, CA",2017,218378,Non-Rail
"Santa Barbara, CA",2018,219538,Non-Rail
"Santa Barbara, CA",2019,220757,Non-Rail
"Santa Barbara, CA",2020,185011,Non-Rail
"Santa Barbara, CA",2021,42587,Non-Rail
"Santa Clarita, CA",2011,198938,Non-Rail
"Santa Clarita, CA",2012,207405,Non-Rail
"Santa Clarita, CA",2013,206420,Non-Rail
"Santa Clarita, CA",2014,212489,Non-Rail
"Santa Clarita, CA",2015,216658,Non-Rail
"Santa Clarita, CA",2016,218385,Non-Rail
"Santa Clarita, CA",2017,216757,Non-Rail
"Santa Clarita, CA",2018,217401,Non-Rail
"Santa Clarita, CA",2019,225588,Non-Rail
"Santa Clarita, CA",2020,152684,Non-Rail
"Santa Clarita, CA",2021,26034,Non-Rail
"Santa Cruz, CA",2011,248890,Non-Rail
"Santa Cruz, CA",2012,255222,Non-Rail
"Santa Cruz, CA",2013,267419,Non-Rail
"Santa Cruz, CA",2014,276491,Non-Rail
"Santa Cruz, CA",2015,272749,Non-Rail
"Santa Cruz, CA",2016,259372,Non-Rail
"Santa Cruz, CA",2017,245824,Non-Rail
"Santa Cruz, CA",2018,252262,Non-Rail
"Santa Cruz, CA",2019,250452,Non-Rail
"Santa Cruz, CA",2020,177294,Non-Rail
"Santa Cruz, CA",2021,42889,Non-Rail
"Santa Fe, NM",2011,102399,Non-Rail
"Santa Fe, NM",2012,99180,Non-Rail
"Santa Fe, NM",2013,99091,Non-Rail
"Santa Fe, NM",2014,97975,Non-Rail
"Santa Fe, NM",2015,101749,Non-Rail
"Santa Fe, NM",2016,103401,Non-Rail
"Santa Fe, NM",2017,101408,Non-Rail
"Santa Fe, NM",2018,99655,Non-Rail
"Santa Fe, NM",2019,105497,Non-Rail
"Santa Fe, NM",2020,87751,Non-Rail
"Santa Fe, NM",2021,10358,Non-Rail
"Santa Maria, CA",2011,77206,Non-Rail
"Santa Maria, CA",2012,76326,Non-Rail
"Santa Maria, CA",2013,69213,Non-Rail
"Santa Maria, CA",2014,68176,Non-Rail
"Santa Maria, CA",2015,69603,Non-Rail
"Santa Maria, CA",2016,67940,Non-Rail
"Santa Maria, CA",2017,67829,Non-Rail
"Santa Maria, CA",2018,64976,Non-Rail
"Santa Maria, CA",2019,64585,Non-Rail
"Santa Maria, CA",2020,46466,Non-Rail
"Santa Maria, CA",2021,10031,Non-Rail
"Santa Rosa, CA",2011,234151,Non-Rail
"Santa Rosa, CA",2012,234234,Non-Rail
"Santa Rosa, CA",2013,224322,Non-Rail
"Santa Rosa, CA",2014,223496,Non-Rail
"Santa Rosa, CA",2015,223217,Non-Rail
"Santa Rosa, CA",2016,227782,Non-Rail
"Santa Rosa, CA",2017,234748,Non-Rail
"Santa Rosa, CA",2017,18365,Rail
"Santa Rosa, CA",2018,238894,Non-Rail
"Santa Rosa, CA",2018,42061,Rail
"Santa Rosa, CA",2019,233128,Non-Rail
"Santa Rosa, CA",2019,33488,Rail
"Santa Rosa, CA",2020,151773,Non-Rail
"Santa Rosa, CA",2020,18096,Rail
"Santa Rosa, CA",2021,38335,Non-Rail
"Santa Rosa, CA",2021,3025,Rail
"Sarasota-Bradenton, FL",2011,397913,Non-Rail
"Sarasota-Bradenton, FL",2012,396241,Non-Rail
"Sarasota-Bradenton, FL",2013,416272,Non-Rail
"Sarasota-Bradenton, FL",2014,445414,Non-Rail
"Sarasota-Bradenton, FL",2015,464906,Non-Rail
"Sarasota-Bradenton, FL",2016,479736,Non-Rail
"Sarasota-Bradenton, FL",2017,463214,Non-Rail
"Sarasota-Bradenton, FL",2018,455269,Non-Rail
"Sarasota-Bradenton, FL",2019,469089,Non-Rail
"Sarasota-Bradenton, FL",2020,387148,Non-Rail
"Sarasota-Bradenton, FL",2021,101562,Non-Rail
"Savannah, GA",2011,250062,Non-Rail
"Savannah, GA",2012,256535,Non-Rail
"Savannah, GA",2013,248415,Non-Rail
"Savannah, GA",2014,236225,Non-Rail
"Savannah, GA",2015,239217,Non-Rail
"Savannah, GA",2016,251849,Non-Rail
"Savannah, GA",2017,253615,Non-Rail
"Savannah, GA",2018,251188,Non-Rail
"Savannah, GA",2019,253220,Non-Rail
"Savannah, GA",2020,207197,Non-Rail
"Savannah, GA",2021,51478,Non-Rail
"Scranton, PA",2011,174001,Non-Rail
"Scranton, PA",2012,242254,Non-Rail
"Scranton, PA",2013,278159,Non-Rail
"Scranton, PA",2014,268926,Non-Rail
"Scranton, PA",2015,266955,Non-Rail
"Scranton, PA",2016,262021,Non-Rail
"Scranton, PA",2017,267133,Non-Rail
"Scranton, PA",2018,268752,Non-Rail
"Scranton, PA",2019,278033,Non-Rail
"Scranton, PA",2020,228407,Non-Rail
"Scranton, PA",2021,55597,Non-Rail
"Seaside-Monterey, CA",2011,323697,Non-Rail
"Seaside-Monterey, CA",2012,311931,Non-Rail
"Seaside-Monterey, CA",2013,285025,Non-Rail
"Seaside-Monterey, CA",2014,315020,Non-Rail
"Seaside-Monterey, CA",2015,345234,Non-Rail
"Seaside-Monterey, CA",2016,359509,Non-Rail
"Seaside-Monterey, CA",2017,363300,Non-Rail
"Seaside-Monterey, CA",2018,382660,Non-Rail
"Seaside-Monterey, CA",2019,360748,Non-Rail
"Seaside-Monterey, CA",2020,259686,Non-Rail
"Seaside-Monterey, CA",2021,63211,Non-Rail
"Seattle, WA",2011,6490401,Non-Rail
"Seattle, WA",2011,190142,Rail
"Seattle, WA",2012,6359161,Non-Rail
"Seattle, WA",2012,218010,Rail
"Seattle, WA",2013,6362047,Non-Rail
"Seattle, WA",2013,233625,Rail
"Seattle, WA",2014,6472688,Non-Rail
"Seattle, WA",2014,237709,Rail
"Seattle, WA",2015,6533997,Non-Rail
"Seattle, WA",2015,248011,Rail
"Seattle, WA",2016,6911406,Non-Rail
"Seattle, WA",2016,334412,Rail
"Seattle, WA",2017,7128003,Non-Rail
"Seattle, WA",2017,386862,Rail
"Seattle, WA",2018,7316037,Non-Rail
"Seattle, WA",2018,413994,Rail
"Seattle, WA",2019,7469160,Non-Rail
"Seattle, WA",2019,413876,Rail
"Seattle, WA",2020,5871274,Non-Rail
"Seattle, WA",2020,325784,Rail
"Seattle, WA",2021,1326036,Non-Rail
"Seattle, WA",2021,59500,Rail
"Sebastian-Vero Beach South-Florida Ridge, FL",2011,78499,Non-Rail
"Sebastian-Vero Beach South-Florida Ridge, FL",2012,71398,Non-Rail
"Sebastian-Vero Beach South-Florida Ridge, FL",2013,63835,Non-Rail
"Sebastian-Vero Beach South-Florida Ridge, FL",2014,70517,Non-Rail
"Sebastian-Vero Beach South-Florida Ridge, FL",2015,75128,Non-Rail
"Sebastian-Vero Beach South-Florida Ridge, FL",2016,82941,Non-Rail
"Sebastian-Vero Beach South-Florida Ridge, FL",2017,86135,Non-Rail
"Sebastian-Vero Beach South-Florida Ridge, FL",2018,73539,Non-Rail
"Sebastian-Vero Beach South-Florida Ridge, FL",2019,69183,Non-Rail
"Sebastian-Vero Beach South-Florida Ridge, FL",2020,68310,Non-Rail
"Sebastian-Vero Beach South-Florida Ridge, FL",2021,16367,Non-Rail
"Sheboygan, WI",2011,57711,Non-Rail
"Sheboygan, WI",2012,59216,Non-Rail
"Sheboygan, WI",2013,61368,Non-Rail
"Sheboygan, WI",2014,59504,Non-Rail
"Sheboygan, WI",2015,54744,Non-Rail
"Sheboygan, WI",2016,50899,Non-Rail
"Sherman, TX",2011,117359,Non-Rail
"Sherman, TX",2012,140667,Non-Rail
"Sherman, TX",2013,155156,Non-Rail
"Sherman, TX",2014,199295,Non-Rail
"Sherman, TX",2015,177198,Non-Rail
"Sherman, TX",2016,14576,Non-Rail
"Sherman, TX",2017,16999,Non-Rail
"Sherman, TX",2018,18548,Non-Rail
"Sherman, TX",2019,20208,Non-Rail
"Sherman, TX",2020,18413,Non-Rail
"Sherman, TX",2021,4423,Non-Rail
"Shreveport, LA",2011,177399,Non-Rail
"Shreveport, LA",2012,180414,Non-Rail
"Shreveport, LA",2013,183842,Non-Rail
"Shreveport, LA",2014,180589,Non-Rail
"Shreveport, LA",2015,177242,Non-Rail
"Shreveport, LA",2016,181328,Non-Rail
"Shreveport, LA",2017,183415,Non-Rail
"Shreveport, LA",2018,191813,Non-Rail
"Shreveport, LA",2019,195746,Non-Rail
"Shreveport, LA",2020,133641,Non-Rail
"Shreveport, LA",2021,34338,Non-Rail
"Simi Valley, CA",2011,43297,Non-Rail
"Sioux City, IA-NE-SD",2011,62036,Non-Rail
"Sioux City, IA-NE-SD",2012,60860,Non-Rail
"Sioux City, IA-NE-SD",2013,57067,Non-Rail
"Sioux City, IA-NE-SD",2014,57408,Non-Rail
"Sioux City, IA-NE-SD",2015,57462,Non-Rail
"Sioux City, IA-NE-SD",2016,57196,Non-Rail
"Sioux City, IA-NE-SD",2017,56669,Non-Rail
"Sioux City, IA-NE-SD",2018,62676,Non-Rail
"Sioux City, IA-NE-SD",2019,60518,Non-Rail
"Sioux City, IA-NE-SD",2020,49274,Non-Rail
"Sioux City, IA-NE-SD",2021,13200,Non-Rail
"Sioux Falls, SD",2011,110741,Non-Rail
"Sioux Falls, SD",2012,110810,Non-Rail
"Sioux Falls, SD",2013,109819,Non-Rail
"Sioux Falls, SD",2014,116373,Non-Rail
"Sioux Falls, SD",2015,114887,Non-Rail
"Sioux Falls, SD",2016,110847,Non-Rail
"Sioux Falls, SD",2017,108620,Non-Rail
"Sioux Falls, SD",2018,104853,Non-Rail
"Sioux Falls, SD",2019,105168,Non-Rail
"Sioux Falls, SD",2020,82598,Non-Rail
"Sioux Falls, SD",2021,23244,Non-Rail
"South Bend, IN-MI",2011,128521,Non-Rail
"South Bend, IN-MI",2012,117421,Non-Rail
"South Bend, IN-MI",2013,112600,Non-Rail
"South Bend, IN-MI",2014,113452,Non-Rail
"South Bend, IN-MI",2015,117062,Non-Rail
"South Bend, IN-MI",2016,117004,Non-Rail
"South Bend, IN-MI",2017,118290,Non-Rail
"South Bend, IN-MI",2018,120701,Non-Rail
"South Bend, IN-MI",2019,125298,Non-Rail
"South Bend, IN-MI",2020,101905,Non-Rail
"South Bend, IN-MI",2021,35272,Non-Rail
"South Lyon-Howell, MI",2011,37780,Non-Rail
"South Lyon-Howell, MI",2012,39187,Non-Rail
"Spartanburg, SC",2011,134407,Non-Rail
"Spartanburg, SC",2012,80036,Non-Rail
"Spartanburg, SC",2013,82555,Non-Rail
"Spartanburg, SC",2014,65118,Non-Rail
"Spartanburg, SC",2015,90138,Non-Rail
"Spartanburg, SC",2016,86330,Non-Rail
"Spartanburg, SC",2017,79972,Non-Rail
"Spartanburg, SC",2018,81429,Non-Rail
"Spartanburg, SC",2019,63806,Non-Rail
"Spartanburg, SC",2020,42840,Non-Rail
"Spartanburg, SC",2021,6779,Non-Rail
"Spokane, WA",2011,590810,Non-Rail
"Spokane, WA",2012,576335,Non-Rail
"Spokane, WA",2013,580882,Non-Rail
"Spokane, WA",2014,589241,Non-Rail
"Spokane, WA",2015,590795,Non-Rail
"Spokane, WA",2016,590751,Non-Rail
"Spokane, WA",2017,602299,Non-Rail
"Spokane, WA",2018,621076,Non-Rail
"Spokane, WA",2019,632275,Non-Rail
"Spokane, WA",2020,571126,Non-Rail
"Spokane, WA",2021,140725,Non-Rail
"Spring Hill, FL",2011,16304,Non-Rail
"Springfield, IL",2011,138299,Non-Rail
"Springfield, IL",2012,133074,Non-Rail
"Springfield, IL",2013,136386,Non-Rail
"Springfield, IL",2014,138682,Non-Rail
"Springfield, IL",2015,137483,Non-Rail
"Springfield, IL",2016,138148,Non-Rail
"Springfield, IL",2017,135335,Non-Rail
"Springfield, IL",2018,141915,Non-Rail
"Springfield, IL",2019,156771,Non-Rail
"Springfield, IL",2020,136510,Non-Rail
"Springfield, IL",2021,36366,Non-Rail
"Springfield, MA-CT",2011,517779,Non-Rail
"Springfield, MA-CT",2012,524866,Non-Rail
"Springfield, MA-CT",2013,526149,Non-Rail
"Springfield, MA-CT",2014,534024,Non-Rail
"Springfield, MA-CT",2015,571839,Non-Rail
"Springfield, MA-CT",2016,586928,Non-Rail
"Springfield, MA-CT",2017,600112,Non-Rail
"Springfield, MA-CT",2018,568778,Non-Rail
"Springfield, MA-CT",2019,554277,Non-Rail
"Springfield, MA-CT",2020,416295,Non-Rail
"Springfield, MA-CT",2021,68575,Non-Rail
"Springfield, MO",2011,86442,Non-Rail
"Springfield, MO",2012,85602,Non-Rail
"Springfield, MO",2013,85937,Non-Rail
"Springfield, MO",2014,84768,Non-Rail
"Springfield, MO",2015,83759,Non-Rail
"Springfield, MO",2016,84340,Non-Rail
"Springfield, MO",2017,82630,Non-Rail
"Springfield, MO",2018,84295,Non-Rail
"Springfield, MO",2019,84318,Non-Rail
"Springfield, MO",2020,73064,Non-Rail
"Springfield, MO",2021,19513,Non-Rail
"Springfield, OH",2011,23653,Non-Rail
"St. Augustine, FL",2011,29959,Non-Rail
"St. Augustine, FL",2012,23919,Non-Rail
"St. Cloud, MN",2011,129752,Non-Rail
"St. Cloud, MN",2012,128849,Non-Rail
"St. Cloud, MN",2013,128413,Non-Rail
"St. Cloud, MN",2014,134004,Non-Rail
"St. Cloud, MN",2015,136379,Non-Rail
"St. Cloud, MN",2016,140695,Non-Rail
"St. Cloud, MN",2017,148218,Non-Rail
"St. Cloud, MN",2018,150046,Non-Rail
"St. Cloud, MN",2019,155130,Non-Rail
"St. Cloud, MN",2020,117072,Non-Rail
"St. Cloud, MN",2021,27240,Non-Rail
"St. Joseph, MO-KS",2011,76392,Non-Rail
"St. Louis, MO-IL",2011,1930314,Non-Rail
"St. Louis, MO-IL",2011,263391,Rail
"St. Louis, MO-IL",2012,1930662,Non-Rail
"St. Louis, MO-IL",2012,266122,Rail
"St. Louis, MO-IL",2013,1929891,Non-Rail
"St. Louis, MO-IL",2013,265174,Rail
"St. Louis, MO-IL",2014,1919133,Non-Rail
"St. Louis, MO-IL",2014,264228,Rail
"St. Louis, MO-IL",2015,1937509,Non-Rail
"St. Louis, MO-IL",2015,264851,Rail
"St. Louis, MO-IL",2016,1963241,Non-Rail
"St. Louis, MO-IL",2016,265307,Rail
"St. Louis, MO-IL",2017,1966728,Non-Rail
"St. Louis, MO-IL",2017,265762,Rail
"St. Louis, MO-IL",2018,1955107,Non-Rail
"St. Louis, MO-IL",2018,261192,Rail
"St. Louis, MO-IL",2019,1927237,Non-Rail
"St. Louis, MO-IL",2019,263773,Rail
"St. Louis, MO-IL",2020,1491024,Non-Rail
"St. Louis, MO-IL",2020,241069,Rail
"St. Louis, MO-IL",2021,381435,Non-Rail
"St. Louis, MO-IL",2021,60115,Rail
"State College, PA",2011,141447,Non-Rail
"State College, PA",2012,146299,Non-Rail
"State College, PA",2013,163348,Non-Rail
"State College, PA",2014,189581,Non-Rail
"State College, PA",2015,197099,Non-Rail
"State College, PA",2016,198698,Non-Rail
"State College, PA",2017,191413,Non-Rail
"State College, PA",2018,187558,Non-Rail
"State College, PA",2019,191806,Non-Rail
"State College, PA",2020,116887,Non-Rail
"State College, PA",2021,29934,Non-Rail
"Stockton, CA",2011,217975,Non-Rail
"Stockton, CA",2011,18950,Rail
"Stockton, CA",2012,195201,Non-Rail
"Stockton, CA",2012,20554,Rail
"Stockton, CA",2013,197674,Non-Rail
"Stockton, CA",2013,25004,Rail
"Stockton, CA",2014,194912,Non-Rail
"Stockton, CA",2014,24117,Rail
"Stockton, CA",2015,195558,Non-Rail
"Stockton, CA",2015,27224,Rail
"Stockton, CA",2016,193975,Non-Rail
"Stockton, CA",2016,28108,Rail
